,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2
6076,[],[],[],[],[],120 m²,400 m²,5 phòng,6 phòng,[],[],4 m,24 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"70,83 triệu/m²"
6077,Chung cư Lê Thành,[],B,[],80 m²,[],[],2 phòng,2 phòng,[],2,[],[],['Đông'],['Tây'],['Đã có sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Đã bàn giao'],['Căn góc'],[],[],"21,63 triệu/m²"
6078,EHome 3,[],[],[],64 m²,[],[],2 phòng,2 phòng,[],[],[],[],['Đông Nam'],[],['Đã có sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Đã bàn giao'],[],[],[],"26,25 triệu/m²"
6079,The Era Town (A1 Riverside),[],A1,[],92 m²,[],[],3 phòng,2 phòng,[],[],[],[],['Bắc'],['Nam'],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"26,63 triệu/m²"
6080,[],[],[],[],[],20 m²,40 m²,1 phòng,2 phòng,1,[],4 m,5 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"92,5 triệu/m²"
6081,[],[],[],[],[],1500 m2,[],[],[],[],[],16.5 m,89 m,[],[],['Đã có sổ'],[],['Đất nông nghiệp'],[],[],[],[],[],['Mặt tiền'],[],1.400 đ/m2
6082,[],[],[],[],[],84 m²,[],5 phòng,4 phòng,4,[],220 m,21 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"136,9 triệu/m²"
6083,[],[],[],[],[],15 m²,30 m²,1 phòng,1 phòng,1,[],3 m,5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],40 triệu/m²
6084,[],[],[],[],[],95 m²,[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],[],[],[],[],[],[],[],[],10 triệu/m²
6085,[],[],[],[],[],10000 m2,[],[],[],[],[],100 m,100 m,[],[],['Đã có sổ'],[],['Đất công nghiệp'],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],250 đ/m2
6086,[],[],[],[],[],96 m²,192 m²,2 phòng,2 phòng,[],[],4 m,24 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"3,96 triệu/m²"
6087,[],[],[],[],[],45 m²,45 m²,2 phòng,2 phòng,1,[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"32,22 triệu/m²"
6088,[],[],[],[],[],70 m2,[],[],[],[],[],4 m,18 m,[],[],['Đã có sổ'],[],['Đất nền dự án'],[],[],[],[],[],['Mặt tiền'],[],20 triệu/m2
6089,[],[],[],[],[],66 m2,[],[],[],[],[],5.8 m,13 m,['Đông Bắc'],[],['Đang chờ sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"90,15 triệu/m2"
6090,[],[],[],[],[],72 m2,[],[],[],[],[],4 m,18 m,['Tây Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"43,75 triệu/m2"
6091,[],[],[],[],[],40 m²,40 m²,2 phòng,2 phòng,1,[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"43,63 triệu/m²"
6092,[],[],[],[],[],128 m²,128 m²,4 phòng,2 phòng,[],[],4 m,16 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"12,11 triệu/m²"
6093,[],[],[],[],[],10 m²,12 m²,2 phòng,2 phòng,1,[],3 m,5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Nở hậu'],[],139 triệu/m²
6094,[],[],[],[],93 m²,[],[],3 phòng,2 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"20,97 triệu/m²"
6095,[],[],[],[],[],27 m²,54 m²,2 phòng,2 phòng,[],[],3 m,9 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],50 triệu/m²
6096,[],[],[],[],[],55 m²,55 m²,5 phòng,4 phòng,4,[],6 m,9 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"82,73 triệu/m²"
6097,[],[],[],[],[],50 m²,70 m²,2 phòng,1 phòng,[],[],4 m,12.5 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],55 triệu/m²
6098,[],[],[],[],[],62 m²,[],2 phòng,1 phòng,[],[],4 m,16 m,['Tây'],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"54,03 triệu/m²"
6099,[],[],[],[],[],28.4 m²,28.4 m²,1 phòng,2 phòng,[],[],3.2 m,8.67 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"51,79 triệu/m²"
6100,[],[],[],[],[],163 m²,163 m²,8 phòng,Nhiều hơn 6 phòng,[],[],7.3 m,25 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"28,53 triệu/m²"
6101,[],[],55/15,[],[],36 m²,75 m²,2 phòng,2 phòng,2,[],4 m,9.5 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"95,83 triệu/m²"
6102,[],[],[],[],[],385 m²,[],[],[],[],[],8 m,48 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"3,38 triệu/m²"
6103,Sky 9,[],[],[],62 m²,[],[],2 phòng,2 phòng,[],[],[],[],['Đông Nam'],['Đông'],['Đã có sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"29,03 triệu/m²"
6104,[],[],[],[],[],74 m2,[],[],[],[],[],4 m,18.5 m,['Đông Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"33,78 triệu/m2"
