index,square_area,square_in_use,bedroom,wc,num_floor,width,height,door,certificates,house_type,furniture_status,house_specific,price_m2,price_house
5671,55.0,200.0,5.0,6.0,4.0,4.44,15.22,Bắc,0,2,,"Hẻm xe hơi, Nở hậu",11455000000.0,630025000000.0
5672,60.0,150.0,3.0,3.0,1.0,4.0,15.0,,0,2,,Hẻm xe hơi,2417000000.0,145020000000.0
5673,80.0,80.0,4.0,5.0,1.0,4.0,20.0,,0,1,,,5563000000.0,445040000000.0
5674,80.0,80.0,3.0,2.0,1.0,4.0,20.0,,0,4,,"Mặt tiền, Nở hậu",2825000000.0,226000000000.0
5675,76.0,76.0,3.0,2.0,1.0,4.0,19.0,,0,4,,,8421000000.0,639996000000.0
5676,140.0,140.0,4.0,4.0,2.0,7.0,20.0,,0,1,,,3929000000.0,550060000000.0
5677,51.0,51.0,3.0,2.0,1.0,4.2,12.0,,0,4,,Mặt tiền,5196000000.0,264996000000.0
5678,105.0,105.0,4.0,5.0,3.0,7.0,15.0,,0,1,Nội thất cao cấp,,4095000000.0,429975000000.0
5679,52.0,156.0,5.0,6.0,3.0,4.0,13.0,Tây Nam,0,1,,,18269000000.0,949988000000.0
5680,40.0,40.0,1.0,2.0,1.0,20.0,20.0,Tây,0,2,,"Hẻm xe hơi, Nở hậu",4975000000.0,199000000000.0
5681,41.0,79.0,2.0,3.0,1.0,5.0,8.0,,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",298000000.0,12218000000.0
5682,74.0,280.0,5.0,4.0,3.0,4.5,18.5,Nam,0,3,,Nở hậu,10811000000.0,800014000000.0
5683,50.0,50.0,3.0,2.0,1.0,5.0,10.0,,0,4,,Hẻm xe hơi,8000000.0,400000000.0
5684,100.0,300.0,4.0,3.0,3.0,5.0,20.0,,0,3,,Hẻm xe hơi,83000000.0,8300000000.0
5685,56.0,56.0,4.0,2.0,1.0,5.0,10.4,,0,2,,Hẻm xe hơi,1625000000.0,91000000000.0
5686,68.0,60.0,5.0,4.0,1.0,5.0,12.0,,0,2,,Hẻm xe hơi,1.444117647e+18,9.8199999996e+19
5687,48.0,48.0,3.0,2.0,1.0,5.0,15.0,,0,4,,Hẻm xe hơi,833000000.0,39984000000.0
5688,54.0,108.0,2.0,3.0,2.0,4.9,11.0,,0,3,,,7222000000.0,389988000000.0
5689,90.0,90.0,6.0,2.0,2.0,45.0,45.0,,0,2,,"Hẻm xe hơi, Nở hậu",11333000000.0,1019970000000.0
5690,72.1,242.9,4.0,5.0,3.0,4.77,15.36,Tây Nam,0,2,,,9306000000.0,670962600000.0
5691,72.0,72.0,3.0,2.0,1.0,4.0,18.0,,0,4,,,7222000000.0,519984000000.0
5692,100.0,180.0,3.0,3.0,1.0,5.0,20.0,,0,2,,Hẻm xe hơi,42000000.0,4200000000.0
5693,40.0,80.0,2.0,2.0,2.0,4.0,10.0,,0,1,,Hẻm xe hơi,275000000.0,11000000000.0
5694,36.0,36.0,2.0,2.0,1.0,18.0,18.0,,0,2,,,2472000000.0,88992000000.0
5695,51.0,51.0,1.0,1.0,1.0,25.5,25.5,,0,2,,,13627000000.0,694977000000.0
5696,5.0,5.0,2.0,3.0,1.0,2.5,2.5,,0,2,,"Hẻm xe hơi, Nở hậu",224000000.0,1120000000.0
5697,56.0,112.0,2.0,2.0,2.0,4.0,14.0,,0,2,,Nở hậu,6938000000.0,388528000000.0
5698,56.0,56.0,3.0,2.0,1.0,4.0,14.0,,0,4,,,534000000.0,29904000000.0
5699,32.0,32.0,1.0,1.0,1.0,16.0,16.0,,0,0,Nội thất cao cấp,Hẻm xe hơi,719000000.0,23008000000.0
5700,90.0,290.0,4.0,5.0,4.0,6.0,15.0,,0,3,Nội thất cao cấp,Hẻm xe hơi,5944000000.0,534960000000.0
5701,50.0,50.0,4.0,5.0,2.0,5.0,10.0,,0,2,,Hẻm xe hơi,23000000.0,1150000000.0
5702,48.3,145.4,4.0,3.0,3.0,4.6,10.0,,0,2,Nội thất đầy đủ,,17708000000.0,855296400000.0
5703,50.0,110.0,3.0,2.0,2.0,5.0,9.0,,0,2,,"Hẻm xe hơi, Nở hậu",93000000.0,4650000000.0
5704,60.0,55.0,2.0,1.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,2267000000.0,136020000000.0
5705,100.0,275.0,7.0,7.0,3.0,5.0,20.0,,0,1,Nội thất đầy đủ,,110000000.0,11000000000.0
5706,60.0,60.0,2.0,2.0,1.0,6.0,10.0,,0,2,,Hẻm xe hơi,15000000.0,900000000.0
5707,80.0,80.0,3.0,2.0,1.0,4.0,20.0,Tây Nam,0,4,,"Mặt tiền, Hẻm xe hơi",1063000000.0,85040000000.0
5708,42.0,40.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,5548000000.0,233016000000.0
5709,88.0,88.0,2.0,2.0,1.0,44.0,44.0,,0,1,,Hẻm xe hơi,125000000.0,11000000000.0
5710,47.0,94.0,2.0,2.0,2.0,4.0,12.0,Bắc,0,2,,Hẻm xe hơi,9787000000.0,459989000000.0
5711,49.0,49.0,2.0,2.0,1.0,3.5,14.0,,0,2,,,9184000000.0,450016000000.0
5712,56.2,98.0,2.0,3.0,1.0,4.0,14.05,Đông Nam,0,2,,Hẻm xe hơi,9375000000.0,526875000000.0
5713,55.3,100.0,2.0,2.0,1.0,27.6,27.6,,0,2,,,9545000000.0,527838500000.0
5714,43.0,43.0,2.0,2.0,1.0,4.0,10.5,,0,2,,"Hẻm xe hơi, Nở hậu",1814000000.0,78002000000.0
5715,10.0,30.0,2.0,2.0,3.0,2.3,4.0,,0,2,,,225000000.0,2250000000.0
5716,50.0,50.0,2.0,2.0,2.0,4.0,12.0,,0,2,,Hẻm xe hơi,296000000.0,14800000000.0
5717,95.0,95.0,3.0,2.0,1.0,5.0,19.0,,0,4,,Hẻm xe hơi,5947000000.0,564965000000.0
5718,52.0,52.0,3.0,2.0,1.0,26.0,26.0,,0,2,Nội thất đầy đủ,Hẻm xe hơi,2058000000.0,107016000000.0
5719,38.0,38.0,1.0,2.0,1.0,19.0,19.0,,0,2,,Hẻm xe hơi,3237000000.0,123006000000.0
5720,80.0,80.0,2.0,1.0,1.0,4.0,20.0,,0,2,,Hẻm xe hơi,2063000000.0,165040000000.0
5721,52.0,90.0,2.0,2.0,1.0,4.0,13.0,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,6327000000.0,329004000000.0
5722,68.0,136.0,4.0,2.0,2.0,4.3,16.0,Tây Bắc,0,1,,,125000000.0,8500000000.0
5723,40.0,80.0,2.0,2.0,2.0,4.0,10.0,,0,1,,Nở hậu,988000000.0,39520000000.0
5724,107.0,107.0,4.0,4.0,4.0,6.0,18.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,16355000000.0,1749985000000.0
5725,50.0,50.0,1.0,1.0,1.0,5.0,10.0,,0,2,,Hẻm xe hơi,29000000.0,1450000000.0
5726,118.0,118.0,11.0,7.0,4.0,59.0,59.0,Bắc,0,0,,Hẻm xe hơi,9237000000.0,1089966000000.0
5727,90.0,280.0,5.0,5.0,3.0,5.0,16.0,,0,2,,Hẻm xe hơi,40000000.0,3600000000.0
5728,100.0,100.0,3.0,2.0,1.0,50.0,50.0,,0,4,,,95000000.0,9500000000.0
5729,70.0,70.0,3.0,2.0,1.0,5.0,12.0,,0,4,,Mặt tiền,1929000000.0,135030000000.0
5730,40.0,160.0,4.0,5.0,3.0,4.0,10.0,,0,2,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",12375000000.0,495000000000.0
5731,300.0,300.0,4.0,5.0,1.0,15.0,20.0,,0,3,,"Hẻm xe hơi, Nở hậu",2917000000.0,875100000000.0
5732,80.0,240.0,4.0,4.0,3.0,5.0,16.0,,0,2,,Hẻm xe hơi,4875000000.0,390000000000.0
5733,70.0,140.0,3.0,2.0,2.0,5.0,14.0,,0,1,,"Hẻm xe hơi, Nở hậu",1207000000.0,84490000000.0
5734,84.0,84.0,4.0,5.0,1.0,6.0,14.0,,0,2,,"Hẻm xe hơi, Nở hậu",4345000000.0,364980000000.0
5735,70.0,70.0,3.0,2.0,1.0,4.0,17.0,Bắc,2,4,,Hẻm xe hơi,2071000000.0,144970000000.0
5736,50.0,35.0,2.0,2.0,1.0,25.0,25.0,,0,2,,,186000000.0,9300000000.0
5737,60.0,55.0,3.0,3.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,2208000000.0,132480000000.0
5738,55.0,55.0,2.0,1.0,1.0,5.0,11.0,,0,2,,Hẻm xe hơi,3182000000.0,175010000000.0
5739,107.0,107.0,4.0,2.0,1.0,5.0,20.0,Tây,0,1,,"Hẻm xe hơi, Nở hậu",5888000000.0,630016000000.0
5740,90.0,90.0,3.0,2.0,1.0,5.0,18.0,Đông Nam,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",10000000.0,900000000.0
5741,625.0,625.0,4.0,3.0,1.0,10.0,64.0,Nam,0,1,,,224000000.0,140000000000.0
5742,135.0,395.0,4.0,5.0,2.0,9.0,15.0,,0,1,,"Hẻm xe hơi, Nở hậu",64000000.0,8640000000.0
5743,76.0,76.0,6.0,7.0,5.0,4.0,19.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,11974000000.0,910024000000.0
5744,30.0,30.0,5.0,3.0,5.0,15.0,15.0,,0,2,,,14667000000.0,440010000000.0
5745,72.0,72.0,2.0,1.0,1.0,4.5,16.0,,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1169000000.0,84168000000.0
5746,250.0,250.0,3.0,2.0,1.0,12.5,20.0,,0,4,,Mặt tiền,112000000.0,28000000000.0
5747,48.0,48.0,1.0,1.0,1.0,4.0,12.0,,0,1,,,2667000000.0,128016000000.0
5748,86.0,86.0,4.0,4.0,1.0,6.0,14.0,,0,2,,"Hẻm xe hơi, Nở hậu",5558000000.0,477988000000.0
5749,54.0,54.0,2.0,3.0,1.0,4.5,12.0,,0,2,,,5463000000.0,295002000000.0
5750,54.0,50.0,1.0,2.0,1.0,4.0,13.0,,0,2,,Hẻm xe hơi,2481000000.0,133974000000.0
5751,378.0,399.0,9.0,6.0,1.0,18.0,22.0,Đông Nam,0,3,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",4894000000.0,1849932000000.0
5752,50.0,50.0,3.0,3.0,1.0,25.0,25.0,,0,1,,,134000000.0,6700000000.0
5753,55.0,48.0,2.0,2.0,1.0,4.0,12.0,,0,2,,Hẻm xe hơi,2327000000.0,127985000000.0
5754,90.0,90.0,11.0,7.0,1.0,9.0,10.0,,0,1,,,18889000000.0,1700010000000.0
5755,38.0,38.0,4.0,3.0,1.0,3.5,11.0,,0,2,,Hẻm xe hơi,18158000000.0,690004000000.0
5756,58.0,58.0,3.0,2.0,2.0,4.0,16.0,,0,2,,Hẻm xe hơi,20172000000.0,1169976000000.0
5757,42.0,42.0,1.0,2.0,1.0,3.5,12.0,,0,2,,Hẻm xe hơi,2024000000.0,85008000000.0
5758,90.0,90.0,3.0,2.0,1.0,45.0,45.0,,0,4,,,1056000000.0,95040000000.0
5759,46.6,93.0,2.0,2.0,1.0,4.0,12.0,Tây Bắc,0,2,,Nở hậu,837000000.0,39004200000.0
5760,52.0,52.0,2.0,2.0,1.0,4.0,13.0,,0,2,,Hẻm xe hơi,1712000000.0,89024000000.0
5761,120.0,120.0,3.0,3.0,1.0,3.45,11.0,,0,2,,,625000000.0,75000000000.0
5762,40.0,40.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,30000000.0,1200000000.0
5763,48.0,144.0,4.0,3.0,3.0,4.0,12.0,Đông,2,0,,Hẻm xe hơi,2896000000.0,139008000000.0
5764,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,18000000.0,1800000000.0
5765,118.0,208.0,4.0,6.0,4.0,4.0,29.5,,0,1,Nội thất cao cấp,,5424000000.0,640032000000.0
5766,4.95,4.95,2.0,2.0,1.0,4.0,9.5,,1,2,,,350000000.0,1732500000.0
5767,49.0,49.0,3.0,2.0,1.0,4.0,12.25,,0,2,,"Hẻm xe hơi, Nở hậu",3633000000.0,178017000000.0
5768,50.0,100.0,2.0,2.0,2.0,3.6,14.0,,0,2,,,77000000.0,3850000000.0
5769,51.0,51.0,2.0,2.0,1.0,5.0,10.25,,0,2,,Hẻm xe hơi,2882000000.0,146982000000.0
5770,19.0,60.0,4.0,2.0,3.0,9.5,9.5,Tây Nam,0,2,,,12053000000.0,229007000000.0
5771,37.0,70.0,4.0,4.0,1.0,4.4,9.0,,0,2,,Hẻm xe hơi,7838000000.0,290006000000.0
5772,45.0,45.0,2.0,2.0,1.0,4.0,11.25,,0,2,,"Hẻm xe hơi, Nở hậu",1978000000.0,89010000000.0
5773,50.0,50.0,3.0,2.0,1.0,4.0,13.0,,0,4,,Hẻm xe hơi,62000000.0,3100000000.0
5774,62.0,62.0,3.0,2.0,3.0,5.0,15.0,,0,1,Nội thất đầy đủ,Hẻm xe hơi,14032000000.0,869984000000.0
5775,43.0,50.0,4.0,5.0,6.0,21.5,21.5,,0,2,Nội thất đầy đủ,Hẻm xe hơi,15116000000.0,649988000000.0
5776,16.0,16.0,2.0,2.0,1.0,4.3,4.3,Đông Nam,0,2,,Hẻm xe hơi,8438000000.0,135008000000.0
5777,25.0,100.0,2.0,3.0,4.0,4.0,6.0,,0,2,,Hẻm xe hơi,190000000.0,4750000000.0
5778,44.0,44.0,1.0,1.0,1.0,4.0,11.0,,0,2,,Hẻm xe hơi,2909000000.0,127996000000.0
5779,50.0,100.0,2.0,2.0,2.0,4.2,13.0,,0,2,,,79000000.0,3950000000.0
5780,80.0,80.0,5.0,2.0,1.0,40.0,40.0,,0,1,,Nở hậu,28125000000.0,2250000000000.0
5781,60.0,55.0,2.0,1.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,205000000.0,12300000000.0
5782,98.0,98.0,3.0,2.0,1.0,7.0,14.0,,0,4,,Hẻm xe hơi,2806000000.0,274988000000.0
5783,50.0,40.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,352000000.0,17600000000.0
5784,90.0,90.0,3.0,2.0,1.0,5.0,18.0,,0,4,,"Mặt tiền, Hẻm xe hơi",15000000.0,1350000000.0
5785,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,405000000.0,40500000000.0
5786,76.0,76.0,2.0,2.0,1.0,4.1,18.5,,0,1,Nội thất cao cấp,Nở hậu,20395000000.0,1550020000000.0
5787,128.0,128.0,3.0,3.0,1.0,8.0,16.0,,0,1,,Hẻm xe hơi,4883000000.0,625024000000.0
5788,42.0,42.0,5.0,3.0,1.0,36.0,12.0,Nam,0,2,,,15476000000.0,649992000000.0
5789,49.0,42.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,2816000000.0,137984000000.0
5790,45.0,45.0,2.0,2.0,1.0,4.0,10.25,,0,2,,"Hẻm xe hơi, Nở hậu",2067000000.0,93015000000.0
5791,30.0,150.0,3.0,4.0,5.0,4.0,7.3,,0,2,,,110000000.0,3300000000.0
5792,544.0,544.0,3.0,2.0,1.0,11.0,50.0,,0,4,,Mặt tiền,506000000.0,275264000000.0
5793,40.0,40.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,42000000.0,1680000000.0
5794,45.0,45.0,3.0,2.0,1.0,22.5,22.5,,0,2,Nội thất đầy đủ,Hẻm xe hơi,2178000000.0,98010000000.0
5795,80.0,80.0,3.0,2.0,1.0,40.0,40.0,Nam,0,4,,,4625000000.0,370000000000.0
5796,64.0,64.0,3.0,2.0,1.0,4.3,14.5,,0,4,,Mặt tiền,8438000000.0,540032000000.0
5797,67.0,67.0,2.0,2.0,1.0,5.0,13.4,,0,1,,,1896000000.0,127032000000.0
5798,36.0,36.0,2.0,2.0,2.0,4.0,10.0,,0,2,Nội thất đầy đủ,Hẻm xe hơi,5972000000.0,214992000000.0
5799,40.0,40.0,2.0,2.0,1.0,4.0,10.0,Tây,0,2,Nội thất đầy đủ,Hẻm xe hơi,825000000.0,33000000000.0
5800,70.0,70.0,6.0,4.0,1.0,7.5,9.0,,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",8286000000.0,580020000000.0
5801,48.0,48.0,2.0,2.0,1.0,3.2,15.0,,0,1,,Hẻm xe hơi,2083000000.0,99984000000.0
5802,60.0,60.0,1.0,1.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,975000000.0,58500000000.0
5803,48.0,96.0,2.0,2.0,2.0,4.0,12.0,,0,1,,"Hẻm xe hơi, Nở hậu",249000000.0,11952000000.0
5804,50.0,50.0,2.0,2.0,1.0,5.0,10.0,,0,2,,,378000000.0,18900000000.0
5805,62.0,62.0,1.0,1.0,1.0,4.0,16.0,Tây Bắc,0,2,,Nở hậu,6048000000.0,374976000000.0
5806,112.0,112.0,3.0,2.0,1.0,4.0,16.0,,0,0,,Hẻm xe hơi,3393000000.0,380016000000.0
5807,20.5,63.2,2.0,3.0,3.0,2.9,7.2,,0,1,,,205000000.0,4202500000.0
5808,112.0,112.0,3.0,2.0,1.0,6.0,18.6,,0,4,,,679000000.0,76048000000.0
5809,48.0,48.0,2.0,2.0,1.0,4.0,12.0,,0,2,,,2813000000.0,135024000000.0
5810,60.0,53.0,2.0,1.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,1658000000.0,99480000000.0
5811,120.0,240.0,2.0,2.0,2.0,4.0,30.0,,0,1,,,7917000000.0,950040000000.0
5812,45.0,45.0,2.0,2.0,1.0,4.0,12.0,Nam,0,2,,,9111000000.0,409995000000.0
5813,24.0,100.0,2.0,3.0,4.0,4.0,7.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,16667000000.0,400008000000.0
5814,55.0,55.0,2.0,1.0,1.0,5.0,11.0,,0,2,,Hẻm xe hơi,3127000000.0,171985000000.0
5815,40.0,35.0,1.0,1.0,1.0,4.0,10.0,Tây Bắc,0,2,,,525000000.0,21000000000.0
5816,52.0,104.0,4.0,2.0,2.0,4.0,13.0,,0,1,,Hẻm xe hơi,1731000000.0,90012000000.0
5817,80.0,80.0,3.0,2.0,1.0,5.0,16.0,,0,4,,,938000000.0,75040000000.0
5818,48.0,96.0,2.0,2.0,1.0,4.0,12.0,,0,1,,Nở hậu,2438000000.0,117024000000.0
5819,270.0,320.0,1.0,1.0,1.0,10.0,32.0,,0,1,,,6481000000.0,1749870000000.0
5820,45.0,40.0,1.0,1.0,1.0,4.0,10.0,,0,1,,,30000000.0,1350000000.0
5821,50.0,50.0,2.0,1.0,1.0,25.0,25.0,,0,2,Nội thất đầy đủ,Nở hậu,134000000.0,6700000000.0
5822,53.0,110.0,3.0,2.0,1.0,4.0,13.0,,0,2,,Hẻm xe hơi,30000000.0,1590000000.0
5823,340.0,340.0,2.0,1.0,1.0,9.8,37.0,Bắc,0,2,Hoàn thiện cơ bản,,75000000.0,25500000000.0
5824,4.0,160.0,3.0,4.0,2.0,4.0,14.0,,0,1,,,5875000000.0,23500000000.0
5825,52.0,48.0,1.0,1.0,1.0,4.0,13.0,,0,2,,Hẻm xe hơi,2827000000.0,147004000000.0
5826,22.0,66.0,3.0,2.0,3.0,6.0,4.0,Tây Bắc,0,2,Nội thất đầy đủ,Hẻm xe hơi,29545000000.0,649990000000.0
5827,75.0,158.0,3.0,3.0,2.0,5.0,15.0,,0,0,Nội thất cao cấp,,96000000.0,7200000000.0
5828,36.0,200.0,5.0,4.0,4.0,4.0,9.0,,0,2,,"Hẻm xe hơi, Nở hậu",1375000000.0,49500000000.0
5829,56.0,56.0,4.0,3.0,2.0,4.0,14.0,,0,2,,,2946000000.0,164976000000.0
5830,48.0,48.0,1.0,2.0,1.0,4.0,12.0,,0,2,,Hẻm xe hơi,3021000000.0,145008000000.0
5831,48.0,92.0,1.0,2.0,1.0,4.0,12.0,,0,2,,Hẻm xe hơi,2542000000.0,122016000000.0
5832,51.8,51.8,3.0,2.0,1.0,4.2,12.6,,0,2,,Hẻm xe hơi,9216000000.0,477388800000.0
5833,26.0,26.0,2.0,3.0,1.0,3.9,6.7,,0,2,,,200000000.0,5200000000.0
5834,80.0,80.0,3.0,2.0,1.0,5.0,15.0,,0,4,,Mặt tiền,3125000000.0,250000000000.0
5835,250.0,250.0,3.0,2.0,1.0,12.0,20.0,,0,4,,Mặt tiền,112000000.0,28000000000.0
5836,138.0,138.0,7.0,7.0,1.0,6.0,23.0,,0,1,,Hẻm xe hơi,63000000.0,8694000000.0
5837,22.0,44.0,2.0,2.0,2.0,3.0,7.0,,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",12045000000.0,264990000000.0
5838,52.0,99.0,2.0,3.0,1.0,5.0,10.0,,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1904000000.0,99008000000.0
5839,50.0,50.0,2.0,3.0,1.0,4.0,13.0,,0,2,,Hẻm xe hơi,19000000.0,950000000.0
5840,87.5,87.5,2.0,4.0,1.0,3.84,6.7,,0,2,,,5862000000.0,512925000000.0
5841,120.0,80.0,4.0,2.0,1.0,5.0,16.0,,0,1,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",10000000.0,1200000000.0
5842,60.0,210.0,4.0,5.0,3.0,30.0,30.0,Đông Nam,0,2,,"Hẻm xe hơi, Nở hậu",70000000.0,4200000000.0
5843,440.0,440.0,3.0,2.0,1.0,17.0,24.0,Đông Bắc,0,4,,"Hẻm xe hơi, Nở hậu",35000000.0,15400000000.0
5844,40.0,40.0,2.0,1.0,1.0,20.0,20.0,,0,2,,,2225000000.0,89000000000.0
5845,72.0,300.0,5.0,5.0,5.0,4.0,18.0,Nam,0,2,,Hẻm xe hơi,9028000000.0,650016000000.0
5846,51.0,51.0,1.0,1.0,1.0,4.0,13.0,,0,2,,Hẻm xe hơi,8627000000.0,439977000000.0
5847,32.0,32.0,3.0,3.0,1.0,3.5,9.0,,0,2,,,18906000000.0,604992000000.0
5848,36.0,36.0,4.0,5.0,3.0,3.8,14.0,,0,1,,Nở hậu,40278000000.0,1450008000000.0
5849,51.0,150.0,4.0,3.0,3.0,4.3,12.0,Bắc,0,1,Nội thất đầy đủ,Hẻm xe hơi,8529000000.0,434979000000.0
5850,67.0,67.0,2.0,2.0,1.0,5.0,13.4,,0,1,,,1866000000.0,125022000000.0
5851,18.0,36.0,1.0,2.0,2.0,9.0,9.0,,0,2,,,14444000000.0,259992000000.0
5852,78.0,78.0,1.0,1.0,1.0,6.0,13.0,,0,2,,,7949000000.0,620022000000.0
5853,62.0,214.0,4.0,5.0,3.0,4.0,15.0,,0,2,,Hẻm xe hơi,7742000000.0,480004000000.0
5854,52.0,123.0,3.0,3.0,3.0,5.0,10.2,Nam,0,1,Nội thất cao cấp,Hẻm xe hơi,7981000000.0,415012000000.0
5855,95.0,95.0,3.0,2.0,1.0,5.0,19.0,,0,4,,"Mặt tiền, Hẻm xe hơi",863000000.0,81985000000.0
5856,60.0,60.0,2.0,1.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,10000000.0,600000000.0
5857,35.3,58.0,1.0,2.0,1.0,4.0,8.55,Đông Bắc,0,1,,"Hẻm xe hơi, Nở hậu",13429000000.0,474043699999.99994
5858,48.0,48.0,2.0,1.0,1.0,4.0,12.0,,0,2,,Hẻm xe hơi,3521000000.0,169008000000.0
5859,48.3,48.3,3.0,4.0,1.0,4.2,11.5,,0,2,,,7188000000.0,347180400000.0
5860,60.0,60.0,2.0,1.0,1.0,5.0,12.0,,0,1,,,125000000.0,7500000000.0
5861,40.0,80.0,2.0,2.0,2.0,4.0,10.0,,0,2,,"Hẻm xe hơi, Nở hậu",2013000000.0,80520000000.0
5862,80.0,80.0,3.0,2.0,1.0,5.0,1.0,,0,4,,Mặt tiền,30000000.0,2400000000.0
5863,41.0,41.0,3.0,3.0,1.0,4.0,11.0,,0,2,,Hẻm xe hơi,13415000000.0,550015000000.0
5864,75.0,75.0,3.0,2.0,1.0,5.0,15.0,,0,4,,"Mặt tiền, Hẻm xe hơi",3307000000.0,248025000000.0
5865,22.0,44.0,2.0,2.0,2.0,3.0,8.0,,0,2,,,10455000000.0,230010000000.0
5866,68.0,68.0,2.0,2.0,1.0,4.0,17.0,Đông Nam,0,1,,"Hẻm xe hơi, Nở hậu",2206000000.0,150008000000.0
5867,30.0,120.0,3.0,3.0,4.0,3900.0,7700.0,Tây Bắc,0,2,Nội thất đầy đủ,Nở hậu,165000000.0,4950000000.0
5868,18.0,54.0,2.0,2.0,2.0,4.0,5.0,Đông Bắc,0,2,Hoàn thiện cơ bản,Nở hậu,18056000000.0,325008000000.0
5869,46.0,92.0,3.0,2.0,1.0,4.0,11.0,,0,2,,Hẻm xe hơi,3522000000.0,162012000000.0
5870,46.0,100.0,2.0,2.0,1.0,9.0,5.4,,0,2,,,9457000000.0,435022000000.0
5871,44.0,142.0,4.0,5.0,4.0,4.2,12.0,Đông Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,27273000000.0,1200012000000.0
5872,38.0,100.0,3.0,3.0,2.0,4.0,10.0,,0,2,,Nở hậu,10526000000.0,399988000000.0
5873,40.0,40.0,5.0,4.0,5.0,10.0,4.0,Nam,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,215000000.0,8600000000.0
5874,60.0,125.0,3.0,3.0,1.0,5.0,12.0,,0,2,,Hẻm xe hơi,2983000000.0,178980000000.0
5875,103.3,103.3,3.0,2.0,1.0,4.9,21.0,Tây Bắc,0,4,,,534000000.0,55162200000.0
5876,47.0,110.0,2.0,3.0,1.0,4.0,12.0,,0,2,,Hẻm xe hơi,3149000000.0,148003000000.0
5877,190.0,190.0,11.0,7.0,1.0,12.0,15.84,Đông Nam,0,2,,Hẻm xe hơi,605000000.0,114950000000.0
5878,31.0,62.0,2.0,2.0,2.0,4.0,8.0,Tây,0,2,,,7419000000.0,229989000000.0
5879,80.0,80.0,3.0,2.0,1.0,5.0,16.0,,0,4,,Nở hậu,25000000.0,2000000000.0
5880,68.0,68.0,3.0,2.0,1.0,4.0,17.0,,0,2,,Hẻm xe hơi,8162000000.0,555016000000.0
5881,62.0,62.0,2.0,1.0,2.0,4.0,8.0,Đông Bắc,0,2,Hoàn thiện cơ bản,,4677000000.0,289974000000.0
5882,52.0,140.0,3.0,3.0,3.0,5.0,12.0,Đông Nam,2,1,,,24038000000.0,1249976000000.0
5883,39.0,89.0,4.0,3.0,3.0,19.5,19.5,,0,2,,Nở hậu,19103000000.0,745017000000.0
5884,57.0,57.0,3.0,2.0,1.0,5.0,11.0,,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,2018000000.0,115026000000.0
5885,120.0,100.0,4.0,2.0,1.0,5.0,20.0,,0,1,Nội thất đầy đủ,Hẻm xe hơi,10000000.0,1200000000.0
5886,110.0,110.0,3.0,2.0,1.0,4.0,18.6,,0,2,,,4545000000.0,499950000000.0
5887,50.0,50.0,7.0,6.0,5.0,25.0,25.0,,0,2,,Hẻm xe hơi,170000000.0,8500000000.0
5888,51.0,51.0,5.0,4.0,1.0,25.5,25.5,Đông Bắc,1,2,,"Hẻm xe hơi, Nở hậu",7941000000.0,404991000000.0
5889,50.0,50.0,2.0,2.0,1.0,5.0,10.0,,0,2,Nội thất đầy đủ,Hẻm xe hơi,28000000.0,1400000000.0
5890,50.0,45.0,4.0,4.0,3.0,7.0,7.0,Tây Bắc,0,2,,Hẻm xe hơi,114000000.0,5700000000.0
5891,60.0,60.0,3.0,2.0,1.0,4.0,15.0,,0,4,,Hẻm xe hơi,5083000000.0,304980000000.0
5892,26.0,110.0,2.0,3.0,2.0,34.0,8.0,,0,2,Hoàn thiện cơ bản,"Hẻm xe hơi, Nở hậu",33462000000.0,870012000000.0
